id_estado,nm_municipio,licitacao_ano,nr_item,ds_item,qt_itens_licitacao,vl_unitario_estimado,vl_total_estimado,contrato_ano,qt_itens_contrato,vl_item_contrato,vl_total_item_contrato
43,Lavras do Sul,1/2019,1,"Roscas caseiras, rosca doce, tipo “caseira”, de boa qualidade, devendo conter os seguintes ingredientes: açúcar, farinha de trigo, gordura vegetal hidrogenada, sal amoníaco, aguardente de cana, embaladas em pacotes de 01 kg, em embalagem plástica transparente, com fechamento íntegro reforçado, com dupla proteção. deverá constar data de fabricação e prazo de validade de no mínimo 06 meses.",250 KG,18.41,4602.5,31/2019,250 KG,18.41,4602.5
43,Lavras do Sul,1/2019,6,"Cenoura, primeira qualidade, tamanho médio, sem folhas, acondicionadas, limpas, prazo de validade semanal.",200 KG,3.2,640,32/2019,200 KG,3.2,640
43,Lavras do Sul,1/2019,9,"Palito salgado, tipo “caseiro”, de boa qualidade, devendo conter os seguintes ingredientes: açúcar, farinha de trigo, queijo parmesão, orégano, gordura vegetal hidrogenada, sal amoníaco, aguardente de cana, embaladas em pacotes de 01 kg, em embalagem plástica transparente, com fechamento íntegro reforçado, com dupla proteção. deverá constar data de fabricação e prazo de validade de no mínimo 06 meses.",250 KG,18.41,4602.5,31/2019,250 KG,18.41,4602.5
43,Lavras do Sul,1/2019,4,"Couve-flor, em unidade, com boa formação de flores, isenta de insetos.",100 UN,4.8,480,32/2019,100 UN,4.8,480
43,Lavras do Sul,1/2019,13,"Abóbora, tipo “cabotiá” de tamanho médio e sem apresentar partes moles ou pobres de boa qualidade e maduras.",200 KG,2.5,500,32/2019,200 KG,2.5,500
43,Lavras do Sul,1/2019,8,"Alface, pés de tamanho médio contendo folhas tenras e sem ferrugem ou inseto que comprometa a qualidade.",300 KG,13.3,3990,32/2019,300 KG,13.3,3990
43,Lavras do Sul,1/2019,22,"Repolho verde com boa formação da cabeça, isenta de insetos ou parte murchas ou amareladas.",100 KG,3,300,32/2019,100 KG,3,300
43,Lavras do Sul,1/2019,16,"Leite uht, leite integral ultrapasteurizado (uht), longa vida, de um litro, acondicionadas em caixas de papelão com 12 unidades cada, com data de fabricação e prazo de validade por no mínimo 04 (quatro) meses, com selo de registro no sif/ministério da agricultura.",6000 L,2.75,16500,33/2019,6000 L,2.19,13140
43,Lavras do Sul,1/2019,18,"Bebida láctea, com polpa de frutas natural, sabor variado, integral, embalagem de 01 litro, de polietileno flexível leitoso. deve apresentar data de fabricação e prazo de validade de 30 dias com o registro no sif/cispoa. sabores variados.",2500 L,2.6,6500,33/2019,2500 L,2.09,5225
43,Lavras do Sul,1/2019,7,"Couve, contendo folha verdes tenras e sem apresentar ferrugem ou insetos, entregue em molhos.",200 KG,13.3,2660,32/2019,200 KG,13.3,2660
43,Lavras do Sul,1/2019,12,"Mostarda, contendo folha verdes tenras e sem apresentar ferrugem ou insetos, entregue em quilos, com cabeça bem formada.",200 KG,13.3,2660,32/2019,200 KG,13.3,2660
43,Lavras do Sul,1/2019,15,"Mandioca, de boa qualidade, em raízes bem formadas, com casca e lavada, isenta de insetos ou de qualquer coisa que comprometa a qualidade.",200 KG,3,600,32/2019,200 KG,3,600
43,Lavras do Sul,1/2019,10,"Tempero verde em molhos, contendo salsinha, cebolinha, tenros e isentos de insetos ou qualquer coisa que comprometa a qualidade do produto.",250 MOL,3.5,875,32/2019,250 MOL,3.5,875
43,Lavras do Sul,1/2019,3,"Cuca, caseira de boa qualidade contendo os seguintes ingredientes: farinha de trigo, açúcar, sal, canela, gordura vegetal, fermento, condimentos.",200 KG,18.41,3682,31/2019,200 KG,18.41,3682
43,Lavras do Sul,1/2019,20,"Bergamota comum, tamanho médio, com boa aparência, sem ferrugem ou algo que comprometa a sua qualidade.",100 KG,5.9,590,32/2019,100 KG,5.9,590
43,Lavras do Sul,1/2019,2,"Broa de milho, rosca doce, tipo “caseira”, de boa qualidade, devendo conter os seguintes ingredientes: açúcar, farinha de trigo, farinha de milho, gordura vegetal hidrogenada, sal amoníaco, aguardente de cana, embaladas em pacotes de 01 kg, em embalagem plástica transparente, com fechamento íntegro reforçado, com dupla proteção. deverá constar data de fabricação e prazo de validade de no mínimo 06 meses.",300 KG,18.41,5523,31/2019,300 KG,18.41,5523
43,Lavras do Sul,1/2019,11,"Brócolis, em unidade, com boa formação de flores, isenta de insetos.",25 KG,16.8,420,32/2019,25 KG,16.8,420
43,Lavras do Sul,1/2019,5,"Beterraba, de primeira qualidade nova, sem folhas, tamanho médio, limpa, de boa aparência.",150 KG,13.49,2023.5,32/2019,150 KG,13.49,2023.5
43,Lavras do Sul,1/2019,21,"Laranja para suco, de suco, tamanho médio, com boa aparência, sem ferrugem ou algo que comprometa sua qualidade.",300 KG,3,900,32/2019,300 KG,3,900
43,Lavras do Sul,1/2019,14,"Abóbora, tipo “menina” de tamanho médio e sem apresentar partes moles ou pobres de boa qualidade e maduras.",100 KG,4.1,410,32/2019,100 KG,4.1,410
43,Seberi,1/2019,1,"Alface lisa ou crespa, com folhas brilhantes, firmes e sem áreas escuras, frescas, comn coloração e tamanho uniformes e típicos da variedade, sem sujidades ou outros defeitos que possam alterar sua aparência e qualidade, livre de resíduos de fertilizantes",300 UN,1.5,450,39/2019,75 UN,1.5,112.5
43,Seberi,1/2019,2,"Alho: aspecto físico em cabeça, in natura, tamanho grande, boa qualidade, firme e intacto, sem lesões de origem física ou mecânica, isento de sujeidades, parasitas e larvas, sem presença de brotos",12 KG,15,180,39/2019,4 KG,15,60
43,Seberi,1/2019,2,"Alho: aspecto físico em cabeça, in natura, tamanho grande, boa qualidade, firme e intacto, sem lesões de origem física ou mecânica, isento de sujeidades, parasitas e larvas, sem presença de brotos",12 KG,15,180,41/2019,4 KG,15,60
43,Seberi,1/2019,3,"Batata doce in natura de 1º qualidade, tamanho médio e uniforme, graúda, firme,, intacta, sem lesões de origem fisica ou mecânica e livre  de brotos. não serão permitidos manchas ou defeitos na casca",300 KG,2.5,750,39/2019,75 KG,2.5,187.5
43,Seberi,1/2019,3,"Batata doce in natura de 1º qualidade, tamanho médio e uniforme, graúda, firme,, intacta, sem lesões de origem fisica ou mecânica e livre  de brotos. não serão permitidos manchas ou defeitos na casca",300 KG,2.5,750,41/2019,75 KG,2.5,187.5
43,Seberi,1/2019,4,"Cenoura- nova, de 1ª qualidade, tamanho médio, de casca sã e sem folhas. livre de parasitas e sujidades.",200 KG,3.5,700,39/2019,67 KG,3.5,234.5
43,Seberi,1/2019,4,"Cenoura- nova, de 1ª qualidade, tamanho médio, de casca sã e sem folhas. livre de parasitas e sujidades.",200 KG,3.5,700,41/2019,66 KG,3.5,231
43,Seberi,1/2019,5,"Beterraba tamanho médio não deteriorada. nova de 1º qualidade,sem folhas,  de casca sã, livre de parasitas e sujeidades",150 KG,3.5,525,39/2019,37 KG,3.5,129.5
43,Seberi,1/2019,5,"Beterraba tamanho médio não deteriorada. nova de 1º qualidade,sem folhas,  de casca sã, livre de parasitas e sujeidades",150 KG,3.5,525,41/2019,37 KG,3.5,129.5
43,Seberi,1/2019,6,"Chimier de frutas - tipo caseira, sem adição de conservantes e embalagens de 1 kg. sabores diversos.",100 KG,11.6,1160,43/2019,100 KG,11.6,1160
43,Seberi,1/2019,8,"Feijão preto- tipo 1, novo, acondicionado em embalagem transparente plástica, grãos inteiros, aspecto brilhoso, liso, isento de matéria terrosa, pedras, fungos ou parasitas e livre de umidade e fragmentos ou corpos estranhos.",200 KG,4,800,39/2019,67 KG,4,268
43,Seberi,1/2019,8,"Feijão preto- tipo 1, novo, acondicionado em embalagem transparente plástica, grãos inteiros, aspecto brilhoso, liso, isento de matéria terrosa, pedras, fungos ou parasitas e livre de umidade e fragmentos ou corpos estranhos.",200 KG,4,800,41/2019,67 KG,4,268
43,Seberi,1/2019,10,"Mandioca - de 1ª qualidade, descascada, livre de sujidades e parasitas. apresentando grau médio de maturação.",300 KG,3,900,39/2019,75 KG,3,225
43,Seberi,1/2019,10,"Mandioca - de 1ª qualidade, descascada, livre de sujidades e parasitas. apresentando grau médio de maturação.",300 KG,3,900,41/2019,75 KG,3,225
43,Seberi,1/2019,11,Pão caseiro,300 KG,9,2700,37/2019,150 KG,9,1350
43,Seberi,1/2019,11,Pão caseiro,300 KG,9,2700,38/2019,150 KG,9,1350
43,Seberi,1/2019,12,"Repolho - de 1ª qualidade, apresentando grau de evolução completo de tamanho médio, aroma e cor próprios; isentam de sujidades, parasitas e larvas. aspecto: ter proteção mínima de folhas verdes.",200 KG,2,400,41/2019,50 KG,2,100
43,Seberi,1/2019,14,"Tempero verde - cheiro verde, composto por salsa e cebolinha. folhas íntegras, frescas, livre de insetos, fungos, e outros elementos que não façam parte da espécie, sem furos característicos de insetos, e folhas deterioradas.",150 UN,2,300,39/2019,37 UN,2,74
43,Seberi,1/2019,14,"Tempero verde - cheiro verde, composto por salsa e cebolinha. folhas íntegras, frescas, livre de insetos, fungos, e outros elementos que não façam parte da espécie, sem furos característicos de insetos, e folhas deterioradas.",150 UN,2,300,42/2019,37 UN,2,74
43,Protásio Alves,1/2019,5,Banana prata orgânica,200 KG,4.2,840,16/2019,200 KG,4.2,840
43,Protásio Alves,1/2019,12,"Couve flor de boa qualidade, sem manchas, fresca, sem estar golpeada ou danificada por qualquer lesão física ou biológica.",15 UN,4.5,67.5,12/2019,15 UN,3.99,59.85
43,Protásio Alves,1/2019,19,Suco de uva bordô orgânico embalagem de 01 litro com registro e selo contendo a representação de alimento orgânico,200 UN,17,3400,16/2019,200 UN,17,3400
43,Protásio Alves,1/2019,20,"Suco de laranja embalagem de 1lt, validade mínima de 180 dias.",40 L,19,760,16/2019,40 L,19,760
43,Protásio Alves,1/2019,32,"Massa caseira tipo macarrão congelada, embalagem plástica e transparente, com prazo de validade no rótulo. pacotes com 500g",30 PAC,7,210,15/2019,30 PAC,7,210
43,Protásio Alves,1/2019,33,"Massa caseira tipo talharim congelada, embalagem plástica e transparente, com prazo de validade no rótulo. pacotes com 500g",30 PAC,7,210,15/2019,30 PAC,7,210
43,Protásio Alves,1/2019,34,"Biscoito caseiro tipo milho, de primeira qualidade, embalado em embalagens plásticas de 450g, transparente e incolor, isenta de mofo ou bolores, odores estranho. deve ser nova e macia, a embalagem deverá declarar o nome do produtor, data de fabricação e prazo de validade.",80 PAC,8,640,15/2019,80 PAC,8,640
43,Protásio Alves,1/2019,35,"Biscoito caseiro tipo rosca branca, de primeira qualidade, embalado em embalagens plásticas de 450g, transparente e incolor, isenta de mofo ou bolores, odores estranho. deve ser nova e macia, a embalagem deverá declarar o nome do produtor, data de fabricação e prazo de validade.",80 PAC,9.5,760,15/2019,80 PAC,9.5,760
43,Protásio Alves,1/2019,36,"Biscoito caseiro tipo polvilho, de primeira qualidade, embalado em embalagens plásticas de 450g, transparente e incolor, isenta de mofo ou bolores, odores estranho. deve ser nova e macia, a embalagem deverá declarar o nome do produtor, data de fabricação e prazo de validade.",80 PAC,9,720,15/2019,80 PAC,9,720
43,Protásio Alves,1/2019,37,"Massa recheada tipo tortei do tipo caseiro, embalagens de 500g, enroladas, apresentando rótulo nutricional. recheio salgado.",30 PAC,7.5,225,15/2019,30 PAC,7.5,225
43,Protásio Alves,1/2019,38,"Cuca caseira, com recheio (doce de leite, goiaba ou chocolate), fresca, dentro do prazo de validade, tamanho médio- 450g aproximadamente.",25 UN,9,225,15/2019,25 UN,9,225
43,Protásio Alves,1/2019,39,"Cuca caseira, simples, sem recheio, fresca, dentro do prazo de validade. 450g aproximadamente",25 UN,8.5,212.5,15/2019,25 UN,8.5,212.5
43,Protásio Alves,1/2019,40,"Açucar mascavo em pacote 1 kg, validade mínima 180 dias.",5 KG,13,65,16/2019,5 KG,13,65
43,Protásio Alves,1/2019,41,Aipim descascado e embalado.,35 KG,5.5,192.5,13/2019,35 KG,3.5,122.5
43,Protásio Alves,1/2019,42,"Alface íntegra, de 1ª qualidade, compacta e firme, com folhas frescas e viçosas, sem lesões de origem física ou mecânica, perfurações e cortes, tamanho e coloração uniforme, isentas de sujidades, parasitas e larvas, acondicionada em caixas próprias. acondicionada em embalagem plástica, com peso expresso. t",50 UN,2.5,125,13/2019,50 UN,1,50
43,Protásio Alves,1/2019,42,"Alface íntegra, de 1ª qualidade, compacta e firme, com folhas frescas e viçosas, sem lesões de origem física ou mecânica, perfurações e cortes, tamanho e coloração uniforme, isentas de sujidades, parasitas e larvas, acondicionada em caixas próprias. acondicionada em embalagem plástica, com peso expresso. t",50 UN,2.5,125,12/2019,50 UN,1,50
43,Protásio Alves,1/2019,43,"Arroz integral agulha orgânico, pacote 1 kg, validade mínima 180 dias.",15 KG,4.5,67.5,16/2019,15 KG,4.5,67.5
43,Protásio Alves,1/2019,44,Banana prata orgânica,200 KG,4.2,840,16/2019,200 KG,4.2,840
43,Protásio Alves,1/2019,45,"Batata inglesa de boa qualidade, sem manchas, compacta e firme com coloração uniforme.",100 KG,5.5,550,14/2019,100 KG,4.8,480
43,Protásio Alves,1/2019,46,"Bergamota fruto arredondado, de casca espessa, facilmente removível, suco abundante, doce, acídulo. deve estar rígida, sem amolecimentos, perfurações ou mofos. não será permitida a mistura de diferentes variedades e espécies dentro da mesma embalagem.",150 KG,3.8,570,14/2019,150 KG,3.8,570
43,Protásio Alves,1/2019,47,"Beterraba boa aparência, tenras, tamanho médio, sem brotos e partes estragadas, não poderá estar murcha, nem podre, nem com partes cortadas.",30 KG,4.5,135,14/2019,30 KG,4.3,129
43,Protásio Alves,1/2019,47,"Beterraba boa aparência, tenras, tamanho médio, sem brotos e partes estragadas, não poderá estar murcha, nem podre, nem com partes cortadas.",30 KG,4.5,135,12/2019,30 KG,4.3,129
43,Protásio Alves,1/2019,48,"Cebola casca fina e de boa qualidade, firme e de coloração uniforme.",50 KG,5.5,275,14/2019,50 KG,5.2,260
43,Protásio Alves,1/2019,49,"Cenoura de boa qualidade, sem manchas, fresca, sem estar golpeada ou danificada por qualquer lesão física ou biológica.",50 KG,4.5,225,14/2019,50 KG,4.29,214.5
43,Protásio Alves,1/2019,49,"Cenoura de boa qualidade, sem manchas, fresca, sem estar golpeada ou danificada por qualquer lesão física ou biológica.",50 KG,4.5,225,12/2019,50 KG,4.29,214.5
43,Protásio Alves,1/2019,50,"Couve brócolis de boa qualidade, sem manchas, fresca, sem estar golpeada ou danificada por qualquer lesão física ou biológica.",40 UN,4.5,180,13/2019,40 UN,2.5,100
43,Protásio Alves,1/2019,50,"Couve brócolis de boa qualidade, sem manchas, fresca, sem estar golpeada ou danificada por qualquer lesão física ou biológica.",40 UN,4.5,180,14/2019,40 UN,2.5,100
43,Protásio Alves,1/2019,50,"Couve brócolis de boa qualidade, sem manchas, fresca, sem estar golpeada ou danificada por qualquer lesão física ou biológica.",40 UN,4.5,180,12/2019,40 UN,2.5,100
43,Protásio Alves,1/2019,51,"Couve flor de boa qualidade, sem manchas, fresca, sem estar golpeada ou danificada por qualquer lesão física ou biológica.",15 UN,4.5,67.5,14/2019,15 UN,3.99,59.85
43,Protásio Alves,1/2019,51,"Couve flor de boa qualidade, sem manchas, fresca, sem estar golpeada ou danificada por qualquer lesão física ou biológica.",15 UN,4.5,67.5,12/2019,15 UN,3.99,59.85
43,Protásio Alves,1/2019,52,"Extrato de tomate orgânico, vidro 590 gr, validade mínima 180 dias.",120 UN,16,1920,16/2019,120 UN,16,1920
43,Protásio Alves,1/2019,53,"Farinha de milho pct. 1kg orgânica, validade mínima 180 dias.",90 KG,5,450,16/2019,90 KG,5,450
43,Protásio Alves,1/2019,54,"Maça sem mancha e de boa qualidade, fresca sem estar golpeada e danificada por quaisquer lesões física ou mecânica ou biológica.",200 KG,5.9,1180,14/2019,200 KG,5.8,1160
43,Protásio Alves,1/2019,55,"Moranga hibrida-madura, primeira qualidade.",30 KG,4,120,14/2019,30 KG,3.5,105
43,Protásio Alves,1/2019,56,"Repolho tamanho médio, novo, verdinho, fresco, firme, intacto. sem partes estragadas e/ou odor estranho.",50 KG,2.8,140,13/2019,50 KG,1.2,60
43,Protásio Alves,1/2019,56,"Repolho tamanho médio, novo, verdinho, fresco, firme, intacto. sem partes estragadas e/ou odor estranho.",50 KG,2.8,140,14/2019,50 KG,1.2,60
43,Protásio Alves,1/2019,56,"Repolho tamanho médio, novo, verdinho, fresco, firme, intacto. sem partes estragadas e/ou odor estranho.",50 KG,2.8,140,12/2019,50 KG,1.2,60
43,Protásio Alves,1/2019,57,"Rúcula em molhos (in natura), de elevada qualidade, folhas bem presas às bases, cor verde escuro viva na parte de cima e clara na base, sem defeitos, sem traços de descoloração, turgescentes, intactas, firmes e bem desenvolvidas. devem apresentar aroma, coloração e tamanhos uniformes e típicos da variedade",44 UN,3,132,14/2019,44 UN,2.49,109.56
43,Protásio Alves,1/2019,57,"Rúcula em molhos (in natura), de elevada qualidade, folhas bem presas às bases, cor verde escuro viva na parte de cima e clara na base, sem defeitos, sem traços de descoloração, turgescentes, intactas, firmes e bem desenvolvidas. devem apresentar aroma, coloração e tamanhos uniformes e típicos da variedade",44 UN,3,132,12/2019,44 UN,2.49,109.56
43,Protásio Alves,1/2019,58,Suco de uva bordô orgânico embalagem de 01 litro com registro e selo contendo a representação de alimento orgânico,250 UN,17,4250,16/2019,250 UN,17,4250
43,Protásio Alves,1/2019,59,"Suco de laranja embalagem de 1lt, validade mínima de 180 dias.",80 L,19,1520,16/2019,80 L,19,1520
43,Protásio Alves,1/2019,60,"Kiwi de boa qualidade, de bom grau de maturação , sem manchas, fresco, sem estar golpeado ou danificado por qualquer lesão física ou biológica",45 KG,5.8,261,14/2019,45 KG,5.2,234
43,Protásio Alves,1/2019,61,"Batata doce grau médio de amadurecimento, de 1ª qualidade, lisa, firme e compacta, tamanhos uniformes, isenta de enfermidades, parasitase larvas, material terrosoe sujidades, sem danosfísicose mecânicos oriundos do manuseio e transporte, livre de resíduos de fertilidades.",60 KG,4.35,261,14/2019,60 KG,4,240
43,Protásio Alves,1/2019,63,"Laranja frutos de tamanho médio e uniformes, produto sã, limpo e de boa qualidade, sem defeito, bem desenvolvido e maduro.",100 KG,3,300,14/2019,100 KG,3,300
43,Protásio Alves,1/2019,64,"Pêssego será pedido conforme época, tamanho médio, cascas lisas, sem partes estragadas ou batidas.",80 KG,5.3,424,14/2019,80 KG,5.2,416
43,Protásio Alves,1/2019,66,Doce cremoso (geléia orgânica) embalagem de 720gr sabor uva,15 UN,17.5,262.5,16/2019,15 UN,17.5,262.5
43,Protásio Alves,1/2019,67,"Capeleti com recheio de carne bovina embalado em pacotes específicos de acordo com a legislação, contendo 500g cada pacote. a embalagem deve conter data, peso e registro. prazo mínimo de validade 30 dias após a entrega.",100 PAC,26,2600,15/2019,100 PAC,26,2600
43,Protásio Alves,1/2019,68,"Massa caseira tipo espaguete congelada, embalagem plástica e transparente, com prazo de validade no rótulo. pacotes com 500g",30 PAC,7,210,15/2019,30 PAC,7,210
43,Protásio Alves,1/2019,69,"Massa caseira tipo macarrão congelada, embalagem plástica e transparente, com prazo de validade no rótulo. pacotes com 500g",30 PAC,7,210,15/2019,30 PAC,7,210
43,Protásio Alves,1/2019,70,"Massa caseira tipo talharim congelada, embalagem plástica e transparente, com prazo de validade no rótulo. pacotes com 500g",30 PAC,7,210,15/2019,30 PAC,7,210
43,Protásio Alves,1/2019,71,"Biscoito caseiro tipo milho, de primeira qualidade, embalado em embalagens plásticas de 450g, transparente e incolor, isenta de mofo ou bolores, odores estranho. deve ser nova e macia, a embalagem deverá declarar o nome do produtor, data de fabricação e prazo de validade.",80 PAC,8,640,15/2019,80 PAC,8,640
43,Protásio Alves,1/2019,72,"Biscoito caseiro tipo rosca branca, de primeira qualidade, embalado em embalagens plásticas de 450g, transparente e incolor, isenta de mofo ou bolores, odores estranho. deve ser nova e macia, a embalagem deverá declarar o nome do produtor, data de fabricação e prazo de validade.",80 PAC,9.5,760,15/2019,80 PAC,9.5,760
43,Protásio Alves,1/2019,73,"Biscoito caseiro tipo polvilho, de primeira qualidade, embalado em embalagens plásticas de 450g, transparente e incolor, isenta de mofo ou bolores, odores estranho. deve ser nova e macia, a embalagem deverá declarar o nome do produtor, data de fabricação e prazo de validade.",80 PAC,9,720,15/2019,80 PAC,9,720
43,Protásio Alves,1/2019,74,"Massa recheada tipo tortei do tipo caseiro, embalagens de 500g, enroladas, apresentando rótulo nutricional. recheio salgado.",30 PAC,7.5,225,15/2019,30 PAC,7.5,225
43,Protásio Alves,1/2019,75,"Cuca caseira, com recheio (doce de leite, goiaba ou chocolate), fresca, dentro do prazo de validade, tamanho médio- 450g aproximadamente.",25 UN,9,225,15/2019,25 UN,9,225
43,Protásio Alves,1/2019,76,"Cuca caseira, simples, sem recheio, fresca, dentro do prazo de validade. 450g aproximadamente",25 UN,8.5,212.5,15/2019,25 UN,8.5,212.5
43,Muitos Capões,1/2019,22,"Cenoura organica - cenoura orgânica. unidades íntegras, frescas e limpas, sem rachaduras e perfurações. apresentando grau de maturação que permita manipulação, sem a presença de manchas escuras.",15 KG,4,60,28/2019,15 KG,4,60
43,Muitos Capões,1/2019,24,"Chuchu - apresentando grau de maturação que permita suportar a manipulação, o transporte e a conservação em condições adequadas para o consumo.",60 KG,3.35,201,22/2019,60 KG,3.35,201
43,Muitos Capões,1/2019,25,"Conserva de pepino - ingredientes: pepino, vinagre, água, sal e pimenta. embalagem: unidades de 570g cada.",70 UN,5,350,24/2019,70 UN,5,350
43,Muitos Capões,1/2019,26,"Couve chinesa - verde, tenra, viçosa, textura e consistência de vegetal fresco.",20 KG,5,100,25/2019,20 KG,5,100
43,Muitos Capões,1/2019,27,"Couve manteiga organica - tipo manteiga orgânica, folhas firmes, de primeira qualidade, com coloração e tamanho uniformes, sem manchas, bem desenvolvidas, livre de parasitas e larvas, sem danos físicos oriundos do manuseio e transporte. talos verde ou roxo, isenta de material terroso e umidade externa anormal. molho de no mínimo 7 folhas.",30 UN,3,90,28/2019,30 UN,3,90
43,Muitos Capões,1/2019,30,"Disco de mini pizza integral - disco de mini pizza em massa de pão integral pré-assada - formato circular, com 12 cm de diâmetro. embalados em saco plástico contendo etiqueta com informações sobre a agroindústria, informações nutricionais, data de fabricação e data de validade.",300 KG,17,5100,25/2019,300 KG,17,5100
43,Muitos Capões,1/2019,31,"Doce de frutas cremoso sabor goiaba - ingredientes: suco, pedaços de goiaba e açúcar. embalagem de vidro 700g. deve conter rótulo contendo selo orgânico, número do lote, data de fabricação de data de validade de, no mínimo, 12 meses.",30 UN,9.71,291.3,24/2019,30 UN,9.71,291.3
43,Muitos Capões,1/2019,32,"Doce cremoso de uva (chimia) - ingredientes: suco, pedaços de uva e açúcar. embalagem de vidro 700g. deve conter rótulo contendo selo orgânico, número do lote, data de fabricação de data de validade de, no mínimo, 12 meses.",15 UN,9.71,145.65,24/2019,15 UN,9.71,145.65
43,Muitos Capões,1/2019,33,"Espinafre - fresco, tamanho e coloração uniformes, ser desenvolvida firme e intacta, isento de materiais terrosos, livre de sujidades, parasitas e larvas, sem danos físicos e mecânicos, com folhas íntegras, frescas, verde escura e sem sinais de apodrecimento, molhos de 1kg aproximadamente.",15 KG,9,135,25/2019,15 KG,9,135
43,Muitos Capões,1/2019,36,"Feijao amendoim organico - produto de primeira qualidade, decorrente da safra atual. armazenados em embalagens de 1kg, plástica, resistente, flexível, atóxica e transparente. deve estar isento de mofo, odores estranhos, substâncias nocivas. não deve apresentar sujidades, carunchos e pedras. deve conter etiqueta com informações nutricionais, data de fabricação e data de validade.",25 KG,8,200,28/2019,25 KG,8,200
43,Muitos Capões,1/2019,37,"Feijão preto - produto de primeira qualidade, decorrente da safra atual. armazenados em embalagens de 1kg, plástica, resistente, flexível, atóxica e transparente. deve estar isento de mofo, odores estranhos, substâncias nocivas. não deve apresentar sujidades, carunchos e pedras. deve conter etiqueta com informações nutricionais, data de fabricação e data de validade.",400 KG,6.47,2588,22/2019,400 KG,6.47,2588
43,Muitos Capões,1/2019,41,"Geleia de morango organico - ingredientes: suco, pedaços de morango e açúcar. embalagem de 700g. deve conter rótulo contendo selo orgânico, número do lote, data de fabricação de data de validade de, no mínimo, 12 meses.",45 UN,16.01,720.45,24/2019,45 UN,16.01,720.45
43,Muitos Capões,1/2019,43,"Massa fresca tipo macarrão - tipo macarrão, com orifício central. embalagem: saco plástico, atóxico, resistente, contendo rótulo com descrição do peso . validade mínima de 15 dias a partir da data de entrega.",100 KG,12,1200,25/2019,100 KG,12,1200
43,Muitos Capões,1/2019,44,"Massa fresca spaghetti - tipo espaguete. embalagem: saco plástico, atóxico, resistente, contendo rótulo com descrição do peso. validade mínima de 15 dias a partir da data de entrega.",100 KG,12,1200,25/2019,100 KG,12,1200
43,Muitos Capões,1/2019,45,"Massa fresca para sopa - tipo cabelo de anjo. embalagem: saco plástico, atóxico, resistente, contendo rótulo com descrição de peso, validade mínima de 15 dias a partir da data de entrega.",100 KG,12,1200,25/2019,100 KG,12,1200
43,Muitos Capões,1/2019,48,"Moranga cabotia organica - do tipo orgânica, de 1ª qualidade, unidades íntegras, sem manchas, pesando 2kg cada unidade.",25 KG,4,100,28/2019,25 KG,4,100
43,Muitos Capões,1/2019,50,"Morango em bandeja -  unidades firmes, com a presença do caule, acondicionado em bandejas de plásticas cobertas por plástico. não deve apresentar líquidos no fundo da embalagem. peso médio da bandeja: 300g",50 KG,11.5,575,25/2019,50 KG,11.5,575
43,Muitos Capões,1/2019,51,"Pão colorido - sabores de espinafre, cenoura ou beterraba, unidades de aproximadamente 500 gramas. embalagem: saco atóxico, resistente, contendo rótulo. validade de no mínimo 7 dias a partir da data de entrega.",30 UN,12.5,375,25/2019,30 UN,12.5,375
43,Muitos Capões,1/2019,54,"Pão de forma caseiro integral - unidades de aproximadamente 500 gramas, no formato """"caseiro"""", contendo farinha integral. embalagem: saco plástico, atóxico, resistente, contendo rótulo com informações sobre a agroindústria, data de fabricação, data de validade e descrição de peso. validade de no mínimo 7 dias a partir da data de entrega.",250 UN,9.5,2375,25/2019,250 UN,9.5,2375
43,Muitos Capões,1/2019,56,"Pepino caipira - unidades verdes,  firme,  viçoso,  textura  e consistência de vegetal fresco, livre de deterioração. grau médio de maturação.",20 KG,2.5,50,25/2019,20 KG,2.5,50
43,Muitos Capões,1/2019,58,"Pimentão verde - pimentão verde,  kg, apresentando grau de maturação que permita a manipulação, transporte e conservação. ausência de sujidades, parasitas e larvas. os frutos devem apresentar-se com coloração verde uniforme. bem formado e limpo, livre de danos mecânicos.",30 KG,7,210,26/2019,30 KG,7,210
43,Muitos Capões,1/2019,61,"Rapadura de leite - doce artesanal, contendo leite e açúcar. cortadas em tamanho médio. embalagem deve conter etiqueta contendo informações sobre a agroindústria, data de fabricação e data de validade.",20 KG,25,500,27/2019,20 KG,25,500
43,Muitos Capões,1/2019,64,"Suco de laranja integral - ingredientes: laranja, sem açúcar. embalagem: unidades de 1,5 litro.",300 L,15.56,4668,24/2019,300 L,15.56,4668
43,Muitos Capões,1/2019,65,"Suco de uva bordo orgânico - ingredientes: uva bordô, sem açúcar. embalagem: unidades de 300ml.",60 UN,4.32,259.2,24/2019,60 UN,4.32,259.2
43,Muitos Capões,1/2019,66,"Suco de uva bordo organico 1,5 l - ingredientes: uva bordô, sem açúcar. embalagem: unidades de 1,5 litro.",300 L,17.24,5172,24/2019,300 L,17.24,5172
43,Muitos Capões,1/2019,67,"Tempero verde - tempero verde, embalado individualmente.",450 UN,2.02,909,22/2019,450 UN,2.02,909
43,Muitos Capões,1/2019,68,"Tomate - fruto com coloração vermelha intensa uniforme (internas e externas). unidades firmes, sem deformações, sem deterioração. isenta de sujidades, parasitas e larvas. sem lesões de origem física ou mecânica. tamanho médio do fruto: 120g.",600 KG,5.9,3540,26/2019,600 KG,5.9,3540
